"GEO_ID","NAME","P1_001N","P1_001NA","P1_002N","P1_002NA","P1_003N","P1_003NA","P1_004N","P1_004NA","P1_005N","P1_005NA","P1_006N","P1_006NA","P1_007N","P1_007NA","P1_008N","P1_008NA","P1_009N","P1_009NA","P1_010N","P1_010NA","P1_011N","P1_011NA","P1_012N","P1_012NA","P1_013N","P1_013NA","P1_014N","P1_014NA","P1_015N","P1_015NA","P1_016N","P1_016NA","P1_017N","P1_017NA","P1_018N","P1_018NA","P1_019N","P1_019NA","P1_020N","P1_020NA","P1_021N","P1_021NA","P1_022N","P1_022NA","P1_023N","P1_023NA","P1_024N","P1_024NA","P1_025N","P1_025NA","P1_026N","P1_026NA","P1_027N","P1_027NA","P1_028N","P1_028NA","P1_029N","P1_029NA","P1_030N","P1_030NA","P1_031N","P1_031NA","P1_032N","P1_032NA","P1_033N","P1_033NA","P1_034N","P1_034NA","P1_035N","P1_035NA","P1_036N","P1_036NA","P1_037N","P1_037NA","P1_038N","P1_038NA","P1_039N","P1_039NA","P1_040N","P1_040NA","P1_041N","P1_041NA","P1_042N","P1_042NA","P1_043N","P1_043NA","P1_044N","P1_044NA","P1_045N","P1_045NA","P1_046N","P1_046NA","P1_047N","P1_047NA","P1_048N","P1_048NA","P1_049N","P1_049NA","P1_050N","P1_050NA","P1_051N","P1_051NA","P1_052N","P1_052NA","P1_053N","P1_053NA","P1_054N","P1_054NA","P1_055N","P1_055NA","P1_056N","P1_056NA","P1_057N","P1_057NA","P1_058N","P1_058NA","P1_059N","P1_059NA","P1_060N","P1_060NA","P1_061N","P1_061NA","P1_062N","P1_062NA","P1_063N","P1_063NA","P1_064N","P1_064NA","P1_065N","P1_065NA","P1_066N","P1_066NA","P1_067N","P1_067NA","P1_068N","P1_068NA","P1_069N","P1_069NA","P1_070N","P1_070NA","P1_071N","P1_071NA",
"1400000US25025030100","Census Tract 301, Suffolk County, Massachusetts","2115","null","2010","null","1881","null","26","null","0","null","88","null","2","null","13","null","105","null","100","null","12","null","10","null","19","null","0","null","58","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","1","null","1","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025030200","Census Tract 302, Suffolk County, Massachusetts","1815","null","1712","null","1592","null","15","null","0","null","76","null","1","null","28","null","103","null","89","null","6","null","12","null","20","null","0","null","44","null","1","null","1","null","0","null","1","null","0","null","0","null","1","null","0","null","1","null","2","null","8","null","0","null","1","null","0","null","2","null","0","null","0","null","0","null","2","null","1","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","0","null","0","null","5","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025030301","Census Tract 303.01, Suffolk County, Massachusetts","1385","null","1329","null","1166","null","4","null","0","null","140","null","3","null","16","null","56","null","51","null","4","null","1","null","10","null","0","null","25","null","2","null","1","null","0","null","1","null","0","null","0","null","2","null","0","null","5","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025030302","Census Tract 303.02, Suffolk County, Massachusetts","1844","null","1699","null","1348","null","110","null","8","null","197","null","0","null","36","null","145","null","138","null","5","null","17","null","33","null","0","null","64","null","1","null","2","null","1","null","9","null","0","null","0","null","1","null","0","null","5","null","0","null","7","null","1","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025030400","Census Tract 304, Suffolk County, Massachusetts","4160","null","3889","null","3571","null","74","null","6","null","171","null","0","null","67","null","271","null","262","null","21","null","19","null","49","null","0","null","155","null","3","null","0","null","0","null","14","null","0","null","0","null","0","null","0","null","0","null","1","null","8","null","1","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025030500","Census Tract 305, Suffolk County, Massachusetts","2715","null","2606","null","2438","null","36","null","3","null","108","null","2","null","19","null","109","null","106","null","2","null","13","null","38","null","1","null","45","null","0","null","4","null","0","null","1","null","0","null","0","null","1","null","1","null","0","null","0","null","3","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025040100","Census Tract 401, Suffolk County, Massachusetts","2360","null","2226","null","2063","null","17","null","6","null","99","null","0","null","41","null","134","null","124","null","10","null","5","null","39","null","0","null","63","null","0","null","3","null","0","null","1","null","0","null","0","null","1","null","0","null","2","null","0","null","6","null","0","null","4","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025040200","Census Tract 402, Suffolk County, Massachusetts","1594","null","1381","null","894","null","224","null","13","null","92","null","1","null","157","null","213","null","195","null","28","null","10","null","14","null","1","null","67","null","8","null","0","null","1","null","64","null","0","null","0","null","1","null","0","null","0","null","1","null","16","null","8","null","0","null","0","null","2","null","0","null","0","null","4","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025040300","Census Tract 403, Suffolk County, Massachusetts","4525","null","4178","null","3582","null","251","null","5","null","139","null","0","null","201","null","347","null","333","null","22","null","29","null","57","null","1","null","148","null","0","null","2","null","0","null","66","null","5","null","0","null","2","null","0","null","1","null","0","null","9","null","0","null","0","null","0","null","7","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","5","null","1","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025040401","Census Tract 404.01, Suffolk County, Massachusetts","2922","null","2798","null","2271","null","80","null","3","null","354","null","0","null","90","null","124","null","122","null","13","null","9","null","29","null","0","null","59","null","2","null","0","null","0","null","5","null","0","null","0","null","0","null","1","null","1","null","3","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025040600","Census Tract 406, Suffolk County, Massachusetts","3683","null","3464","null","3018","null","97","null","7","null","271","null","1","null","70","null","219","null","205","null","15","null","31","null","47","null","0","null","95","null","0","null","0","null","0","null","13","null","0","null","0","null","0","null","2","null","1","null","1","null","10","null","2","null","6","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025040801","Census Tract 408.01, Suffolk County, Massachusetts","4036","null","3715","null","2204","null","452","null","17","null","703","null","5","null","334","null","321","null","285","null","43","null","12","null","21","null","0","null","110","null","4","null","6","null","0","null","81","null","1","null","0","null","3","null","2","null","0","null","2","null","33","null","10","null","0","null","0","null","7","null","0","null","0","null","3","null","0","null","0","null","2","null","1","null","0","null","7","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025050101","Census Tract 501.01, Suffolk County, Massachusetts","4917","null","4097","null","1663","null","210","null","52","null","253","null","9","null","1910","null","820","null","797","null","49","null","28","null","23","null","0","null","596","null","12","null","4","null","0","null","50","null","1","null","1","null","13","null","0","null","18","null","2","null","13","null","7","null","2","null","0","null","1","null","0","null","0","null","2","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","4","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025050200","Census Tract 502, Suffolk County, Massachusetts","5197","null","4142","null","1752","null","154","null","87","null","176","null","3","null","1970","null","1055","null","1025","null","39","null","20","null","18","null","1","null","855","null","4","null","2","null","0","null","63","null","0","null","0","null","22","null","0","null","1","null","0","null","29","null","2","null","2","null","0","null","13","null","0","null","0","null","12","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025050300","Census Tract 503, Suffolk County, Massachusetts","3258","null","2764","null","1439","null","328","null","15","null","355","null","0","null","627","null","494","null","466","null","66","null","8","null","22","null","0","null","257","null","12","null","3","null","0","null","88","null","0","null","0","null","3","null","0","null","3","null","4","null","20","null","1","null","3","null","0","null","7","null","0","null","0","null","5","null","0","null","0","null","0","null","1","null","0","null","1","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","8","null","0","null","0","null","7","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025050400","Census Tract 504, Suffolk County, Massachusetts","2372","null","1948","null","1196","null","45","null","11","null","120","null","1","null","575","null","424","null","414","null","8","null","6","null","13","null","0","null","347","null","0","null","0","null","0","null","31","null","0","null","0","null","5","null","2","null","2","null","0","null","10","null","0","null","0","null","0","null","4","null","1","null","0","null","1","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025050500","Census Tract 505, Suffolk County, Massachusetts","2174","null","1695","null","1055","null","54","null","13","null","103","null","0","null","470","null","479","null","462","null","31","null","12","null","12","null","1","null","345","null","5","null","2","null","0","null","42","null","1","null","0","null","8","null","0","null","3","null","0","null","15","null","1","null","2","null","0","null","6","null","0","null","0","null","3","null","2","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025050600","Census Tract 506, Suffolk County, Massachusetts","2074","null","1671","null","808","null","58","null","11","null","83","null","4","null","707","null","403","null","392","null","4","null","2","null","6","null","0","null","305","null","1","null","2","null","0","null","56","null","0","null","0","null","7","null","0","null","5","null","4","null","10","null","0","null","0","null","0","null","4","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025050700","Census Tract 507, Suffolk County, Massachusetts","4520","null","3635","null","1565","null","127","null","53","null","126","null","5","null","1759","null","885","null","861","null","19","null","19","null","22","null","0","null","693","null","3","null","0","null","0","null","71","null","0","null","0","null","24","null","0","null","8","null","2","null","21","null","2","null","3","null","0","null","7","null","1","null","0","null","2","null","0","null","2","null","2","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025050901","Census Tract 509.01, Suffolk County, Massachusetts","4242","null","3274","null","1331","null","93","null","54","null","95","null","1","null","1700","null","968","null","921","null","14","null","13","null","24","null","0","null","776","null","3","null","0","null","0","null","51","null","2","null","0","null","32","null","0","null","3","null","3","null","45","null","6","null","1","null","0","null","13","null","1","null","0","null","18","null","0","null","5","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025051000","Census Tract 510, Suffolk County, Massachusetts","4317","null","3626","null","2119","null","145","null","32","null","154","null","0","null","1176","null","691","null","677","null","60","null","5","null","26","null","0","null","525","null","8","null","2","null","0","null","32","null","0","null","0","null","10","null","0","null","7","null","2","null","8","null","2","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","6","null","0","null","0","null","6","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025051101","Census Tract 511.01, Suffolk County, Massachusetts","6460","null","5318","null","3054","null","329","null","42","null","318","null","5","null","1570","null","1142","null","1107","null","71","null","26","null","23","null","0","null","864","null","8","null","3","null","0","null","94","null","0","null","0","null","13","null","0","null","3","null","2","null","31","null","1","null","0","null","0","null","17","null","0","null","0","null","7","null","0","null","2","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","2","null","0","null","1","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025051200","Census Tract 512, Suffolk County, Massachusetts","3454","null","2948","null","2159","null","91","null","11","null","153","null","0","null","534","null","506","null","481","null","40","null","23","null","25","null","0","null","338","null","1","null","0","null","0","null","33","null","0","null","0","null","19","null","1","null","0","null","1","null","21","null","5","null","6","null","0","null","3","null","0","null","0","null","3","null","1","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","4","null","0","null","0","null","4","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025060101","Census Tract 601.01, Suffolk County, Massachusetts","3673","null","3542","null","3428","null","20","null","2","null","55","null","0","null","37","null","131","null","125","null","17","null","1","null","26","null","0","null","71","null","0","null","1","null","0","null","7","null","0","null","0","null","0","null","0","null","2","null","0","null","6","null","2","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025060200","Census Tract 602, Suffolk County, Massachusetts","2328","null","2237","null","2174","null","15","null","1","null","29","null","0","null","18","null","91","null","87","null","5","null","3","null","32","null","0","null","36","null","0","null","0","null","0","null","0","null","2","null","0","null","3","null","0","null","0","null","6","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","3","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","1","null","0","null","0","null","1","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
"1400000US25025060301","Census Tract 603.01, Suffolk County, Massachusetts","3609","null","3511","null","3392","null","36","null","0","null","46","null","0","null","37","null","98","null","94","null","11","null","3","null","17","null","0","null","56","null","0","null","1","null","0","null","2","null","0","null","0","null","0","null","1","null","3","null","0","null","4","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","2","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null","0","null",
